-25	-25	1.4367657899856567	3.4424822330474854
-25	-24.685535430908203	1.4361609220504761	3.139110803604126
-25	-24.371068954467773	1.4355489015579224	2.8357276916503906
-25	-24.056604385375977	1.4349299669265747	2.5323770046234131
-25	-23.742137908935547	1.4342819452285767	2.2294015884399414
-25	-23.42767333984375	1.4336493015289307	1.9263339042663574
-25	-23.11320686340332	1.4330301284790039	1.6230018138885498
-25	-22.798742294311523	1.4324178695678711	1.319446325302124
-25	-22.484275817871094	1.4317992925643921	1.0158869028091431
-25	-22.169811248779297	1.4311591386795044	0.71256786584854126
-25	-21.8553466796875	1.4304928779602051	0.40956276655197144
-25	-21.54088020324707	1.4298447370529175	0.10635513067245483
-25	-21.226415634155273	1.429212212562561	-0.19726042449474335
-25	-20.911949157714844	1.4285777807235718	-0.50101792812347412
-25	-20.597484588623047	1.4279357194900513	-0.80477309226989746
-25	-20.283018112182617	1.4272524118423462	-1.1080077886581421
-25	-19.96855354309082	1.4265586137771606	-1.4110774993896484
-25	-19.654088973999023	1.4258853197097778	-1.7144029140472412
-25	-19.339622497558594	1.4252419471740723	-2.0183637142181396
-25	-19.025157928466797	1.4245895147323608	-2.3223502635955811
-25	-18.710691452026367	1.4239292144775391	-2.6263339519500732
-25	-18.39622688293457	1.4232020378112793	-2.9294290542602539
-25	-18.081760406494141	1.4224822521209717	-3.2325737476348877
-25	-17.767295837402344	1.4217889308929443	-3.5361289978027344
-25	-17.452829360961914	1.4211306571960449	-3.8403756618499756
-25	-17.138364791870117	1.9967063665390015	3.774930477142334
-25	-16.82390022277832	1.9965647459030151	3.4718213081359863
-25	-16.509433746337891	1.9964224100112915	3.1684637069702148
-25	-16.194969177246094	1.996277928352356	2.8650014400482178
-25	-15.880502700805664	1.9961333274841309	2.561431884765625
-25	-15.566038131713867	1.9959816932678223	2.2581470012664795
-25	-15.251572608947754	1.9958274364471436	1.9549117088317871
-25	-14.937107086181641	1.9956707954406738	1.651659369468689
-25	-14.622641563415527	1.9955124855041504	1.3481587171554565
-25	-14.308176040649414	1.995353102684021	1.0445988178253174
-25	-13.993710517883301	1.9951932430267334	0.74097812175750732
-25	-13.679244995117188	1.9950255155563354	0.43759635090827942
-25	-13.364779472351074	1.994856595993042	0.13421487808227539
-25	-13.050314903259277	1.9946850538253784	-0.16922378540039062
-25	-12.735849380493164	1.9945125579833984	-0.47277063131332397
-25	-12.421383857727051	1.9943395853042603	-0.77643787860870361
-25	-12.106918334960938	1.9941644668579102	-1.0801129341125488
-25	-11.792452812194824	1.9939854145050049	-1.3836650848388672
-25	-11.477987289428711	1.9938032627105713	-1.6872186660766602
-25	-11.163521766662598	1.9936177730560303	-1.9907903671264648
-25	-10.849056243896484	1.9934314489364624	-2.2943828105926514
-25	-10.534590721130371	1.9932433366775513	-2.5981457233428955
-25	-10.220126152038574	1.9930551052093506	-2.9019355773925781
-25	-9.9056606292724609	1.9928650856018066	-3.2056870460510254
-25	-9.5911951065063477	1.9926695823669434	-3.509437084197998
-25	-9.2767295837402344	1.2049425840377808	2.9517757892608643
-25	-8.9622640609741211	1.2045090198516846	2.64906907081604
-25	-8.6477985382080078	1.2040723562240601	2.3463642597198486
-25	-8.3333330154418945	1.2036323547363281	2.0436787605285645
-25	-8.0188674926757812	1.2032033205032349	1.7409906387329102
-25	-7.7044024467468262	1.2027759552001953	1.4382802248001099
-25	-7.3899369239807129	1.2023416757583618	1.1355702877044678
