-25	-25	-23.446218490600586	-21.384035110473633
-25	-24.685535430908203	-23.446779251098633	-21.382951736450195
-25	-24.371068954467773	-23.447347640991211	-21.381866455078125
-25	-24.056604385375977	-23.44792366027832	-21.380773544311523
-25	-23.742137908935547	-23.448507308959961	-21.379674911499023
-25	-23.42767333984375	-23.4490966796875	-21.378572463989258
-25	-23.11320686340332	-23.449684143066406	-21.377479553222656
-25	-22.798742294311523	-23.450258255004883	-21.376424789428711
-25	-22.484275817871094	-23.450780868530273	-21.375471115112305
-25	-22.169811248779297	-23.45118522644043	-21.374746322631836
-25	-21.8553466796875	-23.451358795166016	-21.374444961547852
-25	-21.54088020324707	-23.451236724853516	-21.374677658081055
-25	-21.226415634155273	-23.450960159301758	-21.375175476074219
-25	-20.911949157714844	-23.450834274291992	-21.375387191772461
-25	-20.597484588623047	-23.451004028320312	-21.37506103515625
-25	-20.283018112182617	-23.451404571533203	-21.374326705932617
-25	-19.96855354309082	-23.451921463012695	-21.373390197753906
-25	-19.654088973999023	-23.452482223510742	-21.372381210327148
-25	-19.339622497558594	-23.453052520751953	-21.371364593505859
-25	-19.025157928466797	-23.453617095947266	-21.370365142822266
-25	-18.710691452026367	-23.454170227050781	-21.369392395019531
-25	-18.39622688293457	-23.4547119140625	-21.368446350097656
-25	-18.081760406494141	-23.290904998779297	-19.099269866943359
-25	-17.767295837402344	-22.988265991210938	-14.917403221130371
-25	-17.452829360961914	-22.879125595092773	-13.407909393310547
-25	-17.138364791870117	-22.865156173706055	-13.211453437805176
-25	-16.82390022277832	-22.863870620727539	-13.189822196960449
-25	-16.509433746337891	-22.863925933837891	-13.186602592468262
-25	-16.194969177246094	-22.86412239074707	-13.185244560241699
-25	-15.880502700805664	-22.864341735839844	-13.18411922454834
-25	-15.566038131713867	-22.864566802978516	-13.182986259460449
-25	-15.251572608947754	-22.864797592163086	-13.181850433349609
-25	-14.937107086181641	-22.865032196044922	-13.180720329284668
-25	-14.622641563415527	-22.865264892578125	-13.179625511169434
-25	-14.308176040649414	-22.865482330322266	-13.178628921508789
-25	-13.993710517883301	-22.865653991699219	-13.177857398986816
-25	-13.679244995117188	-22.865737915039062	-13.177509307861328
-25	-13.364779472351074	-22.865699768066406	-13.177715301513672
-25	-13.050314903259277	-22.865585327148438	-13.178225517272949
-25	-12.735849380493164	-22.865522384643555	-13.178473472595215
-25	-12.421383857727051	-22.865579605102539	-13.178166389465332
-25	-12.106918334960938	-22.865737915039062	-13.177424430847168
-25	-11.792452812194824	-22.865949630737305	-13.176461219787598
-25	-11.477987289428711	-22.866184234619141	-13.175418853759766
-25	-11.163521766662598	-22.868217468261719	-13.158665657043457
-25	-10.849056243896484	-22.881319046020508	-13.045717239379883
-25	-10.534590721130371	-22.951332092285156	-12.437023162841797
-25	-10.220126152038574	-23.210586547851562	-10.18027400970459
-25	-9.9056606292724609	-23.529960632324219	-7.4001326560974121
-25	-9.5911951065063477	-23.642673492431641	-6.4199619293212891
-25	-9.2767295837402344	-23.664047241210938	-6.2353224754333496
-25	-8.9622640609741211	-23.667797088623047	-6.2042350769042969
-25	-8.6477985382080078	-23.668716430664062	-6.197878360748291
-25	-8.3333330154418945	-23.669204711914062	-6.1953706741333008
-25	-8.0188674926757812	-23.669633865356445	-6.1934285163879395
-25	-7.7044024467468262	-23.670051574707031	-6.1916351318359375
-25	-7.3899369239807129	-23.670454025268555	-6.1899385452270508
-25	-7.0754718780517578	-23.670795440673828	-6.1885228157043457
-25	-6.7610063552856445	-23.671001434326172	-6.1877021789550781
-25	-6.4465408325195312	-23.670989990234375	-6.1877856254577637
-25	-6.132075309753418	-23.670801162719727	-6.1885809898376465
-25	-5.8176102638244629	-23.670642852783203	-6.1892056465148926
-25	-5.5031447410583496	-23.670688629150391	-6.1889634132385254
-25	-5.1886792182922363	-23.670934677124023	-6.1878976821899414
-25	-4.874213695526123	-23.671304702758789	-6.1863522529602051
-25	-4.559748649597168	-23.671730041503906	-6.1845965385437012
-25	-4.2452831268310547	-23.67218017578125	-6.1827726364135742
-25	-3.9308176040649414	-23.672634124755859	-6.1809444427490234
-25	-3.6163523197174072	-23.673084259033203	-6.1786761283874512
-25	-3.3018867969512939	-23.673332214355469	-6.1536655426025391
-25	-2.9874212741851807	-23.67236328125	-5.9894008636474609
-25	-2.6729559898376465	-23.663200378417969	-4.8922219276428223
-25	-2.3584904670715332	-23.633134841918945	-1.4403414726257324
-25	-2.044025182723999	-23.612335205078125	0.92040860652923584
-25	-1.7295597791671753	-23.608186721801758	1.3873997926712036
-25	-1.4150943756103516	-23.607620239257812	1.4508615732192993
-25	-1.1006289720535278	-23.607536315917969	1.4610761404037476
-25	-0.78616350889205933	-23.60753059387207	1.4629396200180054
-25	-0.4716981053352356	-23.607536315917969	1.4645839929580688
-25	-0.15723270177841187	-23.607547760009766	1.4662395715713501
-25	0.15723270177841187	-23.607566833496094	1.4678491353988647
-25	0.4716981053352356	-23.607593536376953	1.4692823886871338
-25	0.78616350889205933	-23.607620239257812	1.4702887535095215
-25	1.1006289720535278	-23.607641220092773	1.4705392122268677
-25	1.4150943756103516	-23.607643127441406	1.4699735641479492
-25	1.7295597791671753	-23.607627868652344	1.4692225456237793
-25	2.044025182723999	-23.607614517211914	1.4691156148910522
-25	2.3584904670715332	-23.607614517211914	1.4698514938354492
-25	2.6729559898376465	-23.607633590698242	1.4711575508117676
-25	2.9874212741851807	-23.607666015625	1.4727438688278198
-25	3.3018867969512939	-23.607707977294922	1.4744395017623901
-25	3.6163523197174072	-23.6077880859375	1.4765541553497314
-25	3.9308176040649414	-23.608013153076172	1.4804112911224365
